system:index,MuniCode,date,mean,.geo
20210101_0000000000000000005a,020304,2021-01-01,0.24893194796096949,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_0000000000000000005b,020306,2021-01-01,0.19983579004776764,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_0000000000000000005c,020302,2021-01-01,0.22961875974854085,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_0000000000000000005d,020402,2021-01-01,0.19141438353715773,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_0000000000000000005e,020401,2021-01-01,0.1915192665107537,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_0000000000000000005f,020504,2021-01-01,0.23270506353867154,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000060,020509,2021-01-01,0.20337949317309706,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000061,020508,2021-01-01,0.25334690117773817,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000062,020513,2021-01-01,0.17924002426004157,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000063,020608,2021-01-01,0.22158250233981217,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000064,020606,2021-01-01,0.26186755730276745,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000065,020609,2021-01-01,0.21804878849985618,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000066,020601,2021-01-01,0.31454275455450476,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000067,020701,2021-01-01,0.24510521137734356,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000068,020702,2021-01-01,0.21724048733544585,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000069,020703,2021-01-01,0.20893873294708729,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_0000000000000000006a,020904,2021-01-01,0.16453179691607858,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_0000000000000000006b,021010,2021-01-01,0.19027455178947603,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_0000000000000000006c,021015,2021-01-01,0.29966681580121657,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_0000000000000000006d,021016,2021-01-01,0.19857293923657687,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_0000000000000000006e,021006,2021-01-01,0.2239178054686263,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_0000000000000000006f,021008,2021-01-01,0.19851711144657938,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000070,021003,2021-01-01,0.26285707853465223,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000071,021007,2021-01-01,0.2732254522977781,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000072,021012,2021-01-01,0.28656835498554545,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000073,021009,2021-01-01,0.2573282659391963,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000074,021011,2021-01-01,0.27327506133603574,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000075,021005,2021-01-01,0.25889024405028965,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000076,021002,2021-01-01,0.18359853496638015,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000077,021013,2021-01-01,0.23176594536305478,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000078,021001,2021-01-01,0.23493894506843446,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000079,021004,2021-01-01,0.20792522953535678,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_0000000000000000007a,021014,2021-01-01,1.0314598115417009,"{""type"":""MultiPoint"",""coordinates"":[]}"
