LEISHMANIOSE TEGUMENTAR AMERICANA - Casos confirmados Notificados no Sistema de Informação de Agravos de Notificação - Brasil
Casos confirmados por Município Infecção  e Mês Diagnóstico
Período:2014
"Município Infecção ";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"421625 São João do Oeste";-;-;-;1;-;-;-;-;-;-;-;-;1
"430110 Arroio dos Ratos";-;-;1;-;-;-;-;-;-;-;-;-;1
"430500 Catuípe";-;-;-;-;-;-;1;-;-;-;-;-;1
"430632 Derrubadas";-;1;-;-;-;-;-;-;-;-;-;-;1
"430690 Encruzilhada do Sul";-;1;-;-;-;-;-;-;-;-;-;-;1
"431410 Passo Fundo";-;1;-;-;-;-;-;-;-;-;-;-;1
"431490 Porto Alegre";-;-;-;-;-;-;-;-;-;1;-;-;1
"431800 São Borja";-;-;-;-;-;1;-;1;-;-;-;-;2
"430000 Município ignorado - RS";-;-;1;-;-;-;-;-;-;-;-;-;1
"500020 Água Clara";-;2;-;-;-;-;-;-;1;-;-;-;3
"500025 Alcinópolis";-;-;-;-;-;-;1;1;2;-;2;1;7
"500060 Amambai";-;-;-;-;-;-;-;1;-;-;-;-;1
"500100 Aparecida do Taboado";-;-;1;-;-;-;-;-;-;-;-;-;1
"500110 Aquidauana";-;-;1;-;1;-;-;-;-;1;-;-;3
"500124 Aral Moreira";-;-;-;-;1;-;-;-;-;-;-;-;1
"500190 Bataguassu";-;-;-;-;-;-;-;-;1;-;-;-;1
"500215 Bodoquena";-;3;2;-;-;1;-;-;-;1;-;-;7
"500270 Campo Grande";4;1;1;2;4;1;1;-;2;2;-;1;19
"500290 Cassilândia";-;-;-;-;-;-;-;-;-;-;1;-;1
"500310 Corguinho";-;-;-;1;-;-;-;1;1;-;-;-;3
"500325 Costa Rica";-;1;-;-;-;-;-;-;-;-;-;-;1
"500330 Coxim";-;-;-;-;-;1;-;6;3;3;4;-;17
"500370 Dourados";1;2;-;1;-;-;-;-;-;-;-;-;4
"500375 Eldorado";-;-;-;-;-;-;-;-;-;-;1;-;1
"500430 Iguatemi";1;-;-;-;-;-;-;1;1;-;-;-;3
"500450 Itaporã";-;-;1;-;-;-;1;-;-;-;-;-;2
"500460 Itaquiraí";-;-;-;-;-;-;-;-;1;-;-;-;1
"500470 Ivinhema";-;-;-;-;-;-;-;1;-;-;-;-;1
"500480 Japorã";-;-;-;-;-;4;-;-;-;-;-;-;4
"500500 Jardim";-;-;-;1;-;1;-;-;-;-;-;-;2
"500510 Jateí";-;-;-;-;-;-;1;-;-;-;-;-;1
"500525 Laguna Carapã";-;-;-;-;-;-;-;1;-;-;-;-;1
"500540 Maracaju";-;-;-;-;-;-;-;-;-;-;-;2;2
"500560 Miranda";-;-;1;-;-;-;-;-;-;-;-;-;1
"500568 Mundo Novo";-;-;1;-;-;-;-;-;-;-;-;-;1
"500570 Naviraí";-;-;-;1;1;-;-;1;-;-;2;-;5
"500580 Nioaque";-;-;-;-;-;-;-;-;1;1;1;-;3
"500600 Nova Alvorada do Sul";-;-;-;-;-;-;-;-;1;-;-;-;1
"500625 Novo Horizonte do Sul";-;-;-;-;-;-;-;-;1;-;-;-;1
"500640 Pedro Gomes";2;-;-;-;1;1;1;2;2;1;1;2;13
"500660 Ponta Porã";-;-;2;1;-;-;1;-;-;1;1;-;6
"500690 Porto Murtinho";1;-;-;-;-;-;-;-;-;-;1;-;2
"500740 Rio Verde de Mato Grosso";-;-;1;-;1;-;1;1;3;2;-;-;9
"500770 Sete Quedas";-;-;-;-;-;-;-;1;1;1;-;-;3
"500793 Sonora";-;-;-;-;2;-;1;-;1;-;-;-;4
"500795 Tacuru";-;-;-;-;1;1;-;-;-;-;-;-;2
"500800 Terenos";-;-;-;-;-;-;1;-;-;-;-;-;1
"500830 Três Lagoas";-;-;-;-;1;-;1;-;-;-;-;-;2
"500000 Município ignorado - MS";-;-;-;-;-;-;-;-;1;-;-;-;1
"510010 Acorizal";-;-;-;-;-;1;-;-;-;1;-;-;2
"510020 Água Boa";-;-;2;3;6;1;1;4;-;2;-;-;19
"510025 Alta Floresta";5;5;4;4;1;1;5;4;6;-;1;2;38
"510030 Alto Araguaia";-;1;-;1;-;2;3;1;2;1;2;1;14
"510035 Alto Boa Vista";3;4;-;3;2;1;2;1;6;1;2;1;26
"510050 Alto Paraguai";3;1;-;1;-;1;2;-;2;2;-;1;13
"510060 Alto Taquari";1;-;1;-;-;-;-;-;-;1;-;-;3
"510080 Apiacás";1;3;4;-;5;1;2;1;2;2;-;-;21
"510100 Araguaiana";-;-;-;-;-;-;2;1;-;-;-;-;3
"510120 Araguainha";-;-;-;-;1;-;-;-;-;-;-;-;1
"510125 Araputanga";-;1;-;3;1;1;-;1;-;1;-;-;8
"510130 Arenápolis";1;-;-;-;-;-;-;-;-;1;-;-;2
"510140 Aripuanã";3;-;1;1;1;2;2;2;5;6;3;1;27
"510160 Barão de Melgaço";1;-;-;-;-;-;-;-;-;-;-;-;1
"510170 Barra do Bugres";4;4;4;4;4;4;4;6;10;7;2;-;53
"510180 Barra do Garças";8;5;12;9;17;33;35;31;20;18;6;4;198
"510185 Bom Jesus do Araguaia";-;-;-;-;-;-;2;3;1;-;-;-;6
"510190 Brasnorte";2;2;1;2;8;3;4;3;4;-;1;-;30
"510250 Cáceres";-;3;4;2;2;1;1;2;7;5;1;1;29
"510260 Campinápolis";2;8;3;1;2;-;1;3;8;9;8;1;46
"510263 Campo Novo do Parecis";-;1;-;-;3;-;2;1;1;-;-;-;8
"510267 Campo Verde";3;1;4;2;5;1;4;4;2;1;4;-;31
"510268 Campos de Júlio";-;-;-;-;-;-;3;1;2;-;-;-;6
"510269 Canabrava do Norte";-;1;4;1;3;5;4;7;6;8;1;2;42
"510270 Canarana";4;4;-;3;10;3;1;7;6;5;-;7;50
"510279 Carlinda";-;1;-;-;3;-;-;-;-;1;-;-;5
"510285 Castanheira";4;1;-;-;-;-;1;-;2;2;3;-;13
"510300 Chapada dos Guimarães";2;2;3;2;3;4;2;4;4;9;3;-;38
"510305 Cláudia";4;2;7;3;4;6;11;3;3;-;1;-;44
"510320 Colíder";2;2;3;2;-;1;1;3;3;3;-;-;20
"510325 Colniza";14;13;11;9;8;7;4;1;3;1;3;4;78
"510330 Comodoro";7;-;4;8;1;3;5;3;3;6;-;-;40
"510335 Confresa";1;5;4;1;4;5;-;3;3;-;3;7;36
"510336 Conquista D'Oeste";-;-;-;-;-;-;1;-;-;-;-;-;1
"510337 Cotriguaçu";3;1;4;1;1;4;1;1;1;6;2;1;26
"510340 Cuiabá";-;1;-;4;2;-;1;4;3;3;-;-;18
"510345 Denise";-;-;1;1;-;-;-;-;-;-;1;-;3
"510350 Diamantino";3;1;1;2;2;1;2;2;6;-;1;1;22
"510360 Dom Aquino";-;-;-;-;-;1;2;1;-;1;1;-;6
"510370 Feliz Natal";-;-;2;3;6;6;12;8;3;3;-;-;43
"510385 Gaúcha do Norte";-;3;2;4;-;4;9;4;-;1;-;1;28
"510390 General Carneiro";2;-;-;1;1;5;5;3;5;2;2;1;27
"510410 Guarantã do Norte";2;4;1;2;1;1;6;1;4;3;1;-;26
"510420 Guiratinga";2;2;4;2;1;1;3;7;4;3;2;-;31
"510452 Ipiranga do Norte";1;-;1;1;-;1;-;-;-;-;-;-;4
"510454 Itanhangá";-;1;-;1;-;1;1;1;1;1;1;-;8
"510455 Itaúba";1;4;2;2;4;2;-;2;2;3;1;-;23
"510460 Itiquira";-;-;-;-;-;-;-;-;1;1;-;-;2
"510480 Jaciara";1;-;2;1;-;1;-;-;1;-;-;-;6
"510490 Jangada";-;-;-;-;1;-;-;-;1;-;-;-;2
"510500 Jauru";3;1;-;-;1;-;1;2;1;-;-;-;9
"510510 Juara";3;5;2;2;1;-;1;2;3;1;1;-;21
"510515 Juína";4;5;1;5;9;5;5;6;8;8;3;-;59
"510517 Juruena";3;2;1;1;1;-;1;1;1;-;3;1;15
"510520 Juscimeira";-;-;-;1;-;-;1;2;1;-;-;-;5
"510523 Lambari D'Oeste";-;-;-;-;-;-;-;-;1;-;-;-;1
"510525 Lucas do Rio Verde";2;3;1;1;-;-;1;1;3;1;-;-;13
"510558 Marcelândia";-;1;3;4;2;2;5;2;3;5;-;1;28
"510560 Matupá";2;1;2;-;2;2;1;-;2;2;-;1;15
"510562 Mirassol d'Oeste";1;-;-;-;1;2;-;1;-;-;-;-;5
"510590 Nobres";-;1;2;3;1;-;-;1;1;6;-;-;15
"510600 Nortelândia";-;2;1;-;-;-;1;1;1;1;-;-;7
"510610 Nossa Senhora do Livramento";-;-;-;-;1;-;1;-;-;-;-;-;2
"510615 Nova Bandeirantes";1;1;1;-;-;-;5;-;-;-;-;-;8
"510620 Nova Brasilândia";-;-;2;2;-;1;4;3;4;1;1;-;18
"510621 Nova Canaã do Norte";3;-;5;1;1;-;3;2;-;2;2;-;19
"510880 Nova Guarita";-;-;-;-;-;-;-;-;4;2;-;-;6
"510618 Nova Lacerda";-;-;-;-;2;1;2;5;3;3;-;-;16
"510885 Nova Marilândia";-;-;-;-;-;2;-;2;-;-;-;-;4
"510890 Nova Maringá";1;2;4;4;5;7;3;1;4;1;1;-;33
"510895 Nova Monte Verde";-;-;-;1;-;-;3;-;1;2;1;-;8
"510622 Nova Mutum";5;4;2;1;4;2;1;2;-;7;-;1;29
"510617 Nova Nazaré";1;-;1;-;-;-;-;1;1;-;-;-;4
"510623 Nova Olímpia";1;1;-;-;1;2;2;-;1;-;-;-;8
"510619 Nova Santa Helena";-;-;2;1;-;-;1;2;-;2;1;-;9
"510624 Nova Ubiratã";2;1;1;2;1;5;4;4;5;-;-;1;26
"510625 Nova Xavantina";3;1;1;1;-;-;1;6;2;7;3;-;25
"510627 Novo Horizonte do Norte";-;1;-;1;-;-;-;-;-;-;1;-;3
"510626 Novo Mundo";1;-;1;1;-;1;-;3;1;3;-;1;12
"510631 Novo Santo Antônio";-;1;-;1;-;2;-;-;-;1;1;-;6
"510628 Novo São Joaquim";-;-;-;-;-;1;1;1;-;1;1;-;5
"510629 Paranaíta";1;-;-;-;1;1;-;2;-;-;2;2;9
"510630 Paranatinga";-;1;-;-;2;2;3;-;8;2;-;-;18
"510637 Pedra Preta";1;-;3;-;1;2;-;3;3;2;1;-;16
"510642 Peixoto de Azevedo";3;-;3;1;1;2;1;5;2;2;2;-;22
"510645 Planalto da Serra";-;-;-;-;-;-;4;2;-;-;-;-;6
"510650 Poconé";1;-;-;1;-;-;1;-;2;1;1;1;8
"510665 Pontal do Araguaia";2;4;3;1;3;5;4;2;2;-;-;-;26
"510670 Ponte Branca";-;-;-;-;-;-;-;1;-;-;-;-;1
"510675 Pontes e Lacerda";2;1;-;4;1;-;5;6;1;2;-;2;24
"510677 Porto Alegre do Norte";-;1;1;1;2;-;2;-;2;-;-;1;10
"510680 Porto dos Gaúchos";1;-;-;-;1;-;-;1;-;-;-;-;3
"510682 Porto Esperidião";3;2;-;-;1;1;-;2;1;2;2;1;15
"510685 Porto Estrela";-;-;-;1;1;-;-;1;1;1;-;-;5
"510700 Poxoréo";-;1;1;-;2;1;3;6;12;8;1;-;35
"510704 Primavera do Leste";-;-;1;-;-;-;-;-;4;1;1;-;7
"510706 Querência";1;-;1;1;2;-;5;4;2;1;-;-;17
"510715 Reserva do Cabaçal";1;-;-;-;-;-;-;-;-;-;-;-;1
"510718 Ribeirão Cascalheira";2;-;4;1;3;-;2;2;5;1;1;-;21
"510719 Ribeirãozinho";-;-;-;-;1;-;1;2;4;1;-;2;11
"510720 Rio Branco";-;-;-;-;-;1;-;-;-;-;-;-;1
"510757 Rondolândia";-;3;-;4;1;1;-;1;1;3;-;-;14
"510760 Rondonópolis";3;-;2;2;2;-;5;4;4;3;-;1;26
"510770 Rosário Oeste";2;1;1;1;2;1;5;1;3;2;-;-;19
"510775 Salto do Céu";-;1;-;-;1;-;-;2;-;1;-;-;5
"510724 Santa Carmem";-;-;1;-;-;-;-;1;2;1;-;-;5
"510774 Santa Cruz do Xingu";-;-;-;-;-;-;5;1;2;2;-;-;10
"510776 Santa Rita do Trivelato";1;-;1;1;-;1;-;1;2;2;2;-;11
"510777 Santa Terezinha";1;-;-;-;-;1;1;2;-;-;1;-;6
"510726 Santo Afonso";-;-;-;-;1;1;-;-;1;1;-;-;4
"510779 Santo Antônio do Leste";-;-;1;1;-;1;-;-;-;-;-;-;3
"510780 Santo Antônio do Leverger";1;-;-;1;-;-;-;2;1;2;-;-;7
"510785 São Félix do Araguaia";2;-;1;-;-;-;2;3;3;1;2;1;15
"510729 São José do Povo";-;-;-;-;-;-;-;-;-;-;-;1;1
"510730 São José do Rio Claro";1;2;4;3;3;1;2;4;2;-;-;-;22
"510735 São José do Xingu";2;2;-;-;-;3;3;-;-;1;-;-;11
"510787 Sapezal";1;-;-;2;1;-;3;1;1;-;-;-;9
"510788 Serra Nova Dourada";-;1;-;1;4;-;2;2;-;-;1;-;11
"510790 Sinop";3;9;5;10;6;6;17;13;9;5;8;4;95
"510792 Sorriso";-;5;1;1;1;-;4;2;1;2;1;-;18
"510794 Tabaporã";-;-;1;2;2;-;-;2;2;3;3;1;16
"510795 Tangará da Serra";2;2;2;5;3;1;5;5;6;12;4;-;47
"510800 Tapurah";1;2;3;2;2;2;1;9;-;-;1;-;23
"510805 Terra Nova do Norte";-;-;-;1;-;1;-;-;-;1;1;-;4
"510810 Tesouro";-;1;-;-;1;1;2;1;1;-;-;-;7
"510820 Torixoréu";-;-;1;-;-;1;1;4;1;1;2;-;11
"510830 União do Sul";1;-;1;5;4;2;1;5;1;1;-;-;21
"510835 Vale de São Domingos";1;-;-;-;-;-;-;-;-;1;1;-;3
"510840 Várzea Grande";-;-;-;1;-;-;-;-;-;-;-;-;1
"510850 Vera";1;-;-;4;1;-;1;1;1;-;-;-;9
"510550 Vila Bela da Santíssima Trindade";-;-;-;1;-;-;-;-;-;-;-;1;2
"510860 Vila Rica";-;3;1;-;1;-;2;1;1;-;2;-;11
"510000 Município ignorado - MT";-;-;1;-;-;-;-;-;-;-;-;-;1
"520017 Água Fria de Goiás";-;-;-;1;-;-;1;1;-;-;1;-;4
"520025 Águas Lindas de Goiás";-;-;-;-;-;-;1;-;-;-;-;-;1
"520060 Alto Paraíso de Goiás";2;-;-;-;1;1;1;-;1;3;3;1;13
"520145 Aparecida do Rio Doce";-;-;-;-;-;-;-;-;-;-;-;1;1
"520170 Aragarças";-;-;1;-;-;2;2;2;2;-;2;1;12
"520215 Araguapaz";-;-;1;1;1;1;-;4;2;4;2;1;17
"520235 Arenópolis";1;-;-;-;-;-;1;-;-;-;-;-;2
"520310 Baliza";1;2;-;6;-;2;4;5;4;-;-;2;26
"520320 Barro Alto";-;1;-;-;1;-;-;-;-;2;2;-;6
"520340 Bom Jardim de Goiás";1;2;-;1;1;-;1;2;2;-;1;1;12
"520350 Bom Jesus de Goiás";-;-;-;-;-;-;-;-;2;-;-;-;2
"520355 Bonfinópolis";-;-;-;-;-;-;1;-;-;-;-;-;1
"520357 Bonópolis";-;-;-;-;-;-;-;-;-;-;1;-;1
"520440 Caiapônia";-;1;-;-;-;1;-;1;-;-;2;1;6
"520450 Caldas Novas";-;-;-;-;-;-;-;-;1;-;-;-;1
"520460 Campestre de Goiás";-;1;-;-;-;-;-;-;-;-;-;-;1
"520465 Campinaçu";-;-;-;-;-;-;-;-;1;1;-;-;2
"520470 Campinorte";-;-;1;-;-;-;-;-;1;1;2;-;5
"520480 Campo Alegre de Goiás";-;1;-;-;-;-;-;-;-;-;-;-;1
"520490 Campos Belos";1;-;-;-;-;-;-;-;2;1;1;1;6
"520495 Campos Verdes";-;-;-;-;1;-;-;-;2;-;-;-;3
"520500 Carmo do Rio Verde";1;-;-;-;-;-;-;-;-;-;-;-;1
"520510 Catalão";-;-;-;-;1;1;-;1;1;-;-;-;4
"520530 Cavalcante";1;-;-;2;-;-;1;1;2;1;1;4;13
"520540 Ceres";-;-;-;2;1;-;-;-;-;-;-;-;3
"520549 Cidade Ocidental";-;-;1;-;-;-;-;-;-;-;-;-;1
"520551 Cocalzinho de Goiás";1;-;-;-;-;-;-;-;-;-;-;-;1
"520552 Colinas do Sul";-;-;-;-;-;-;-;-;-;-;-;2;2
"520620 Cristalina";-;-;-;-;-;-;-;-;2;-;-;-;2
"520640 Crixás";-;-;-;-;-;-;1;5;4;7;3;1;21
"520660 Cumari";-;-;-;-;1;2;-;2;-;1;-;1;7
"520690 Davinópolis";1;-;-;-;-;-;-;-;-;-;-;-;1
"520710 Diorama";-;-;-;-;-;1;-;-;-;-;-;-;1
"520830 Divinópolis de Goiás";-;-;-;-;1;-;3;-;1;1;-;-;6
"520725 Doverlândia";-;-;-;-;-;-;-;1;2;-;1;1;5
"520753 Faina";-;-;-;-;-;-;-;-;-;-;-;1;1
"520810 Formoso";-;-;-;1;-;-;-;-;-;1;2;2;6
"520850 Goiandira";-;-;-;-;-;-;-;-;-;-;-;1;1
"520860 Goianésia";-;-;-;-;-;-;-;-;-;2;-;-;2
"520870 Goiânia";-;-;-;1;-;-;1;-;-;-;-;1;3
"520890 Goiás";-;-;1;-;-;-;-;-;1;3;5;-;10
"520915 Gouvelândia";-;-;1;-;-;-;-;-;-;-;-;-;1
"520920 Guapó";-;-;-;-;-;-;-;-;-;1;-;-;1
"521060 Itaguaru";1;-;-;-;-;-;-;-;-;-;-;-;1
"521080 Itajá";-;-;-;1;1;-;-;1;-;-;-;1;4
"521090 Itapaci";-;-;-;-;-;-;-;-;-;-;-;1;1
"521100 Itapirapuã";-;-;1;-;-;-;-;-;1;-;-;-;2
"521120 Itapuranga";-;-;-;-;-;-;-;1;-;-;-;-;1
"521130 Itarumã";-;-;-;-;-;-;-;-;-;-;2;-;2
"521150 Itumbiara";-;-;-;-;-;-;-;-;-;-;-;1;1
"521170 Jandaia";-;-;-;1;-;-;-;-;-;-;-;-;1
"521180 Jaraguá";2;1;-;2;-;-;1;-;2;-;-;-;8
"521190 Jataí";1;2;-;-;2;-;1;2;1;1;-;-;10
"521220 Jussara";-;-;-;-;2;1;1;-;1;-;-;-;5
"521250 Luziânia";-;1;-;-;2;-;1;-;-;-;-;-;4
"521305 Mimoso de Goiás";-;-;-;1;-;-;-;-;-;1;-;-;2
"521308 Minaçu";-;-;1;-;3;2;2;-;3;2;4;4;21
"521310 Mineiros";-;3;2;-;1;-;-;2;-;4;1;3;16
"521370 Montes Claros de Goiás";-;-;1;-;-;-;-;1;-;1;-;-;3
"521375 Montividiu";-;-;-;-;-;-;-;-;-;-;-;1;1
"521377 Montividiu do Norte";-;1;-;-;-;1;1;2;2;11;13;5;36
"521380 Morrinhos";-;-;-;-;-;-;-;-;-;-;1;-;1
"521405 Mundo Novo";-;-;-;1;-;-;-;-;-;-;-;-;1
"521410 Mutunópolis";1;-;-;-;-;-;-;-;-;-;-;-;1
"521460 Niquelândia";3;6;3;4;1;1;5;1;13;16;9;5;67
"521470 Nova América";-;-;-;-;-;-;-;1;5;-;1;-;7
"521483 Nova Crixás";1;-;-;-;-;-;-;1;1;-;-;-;3
"521500 Nova Veneza";-;-;-;-;-;-;-;-;-;-;1;-;1
"521523 Novo Gama";-;-;1;-;-;-;-;-;-;-;-;1;2
"521525 Novo Planalto";1;-;-;-;-;-;-;-;-;-;-;-;1
"521540 Ouro Verde de Goiás";-;-;-;1;-;-;-;1;-;-;-;-;2
"521560 Padre Bernardo";3;-;-;-;-;-;-;-;-;-;-;-;3
"521565 Palestina de Goiás";-;-;-;-;-;-;-;-;-;1;-;1;2
"521640 Paraúna";-;2;-;-;-;-;-;-;-;-;-;-;2
"521645 Perolândia";1;1;1;-;-;-;-;-;-;-;-;-;3
"521720 Piranhas";-;-;-;-;1;-;-;-;-;-;-;-;1
"521760 Planaltina";-;-;-;-;-;-;-;-;-;-;-;1;1
"521800 Porangatu";-;-;1;-;1;-;-;1;-;1;-;-;4
"521810 Portelândia";-;-;-;-;-;-;-;-;-;1;-;-;1
"521830 Posse";-;-;-;-;-;-;1;-;-;-;-;1;2
"521850 Quirinópolis";-;-;-;-;-;1;1;-;-;-;-;-;2
"521870 Rianápolis";-;1;-;-;1;-;-;-;-;-;-;-;2
"521880 Rio Verde";-;2;2;-;1;1;1;1;-;2;1;-;11
"521890 Rubiataba";-;-;-;-;-;-;-;1;-;-;-;-;1
"521925 Santa Fé de Goiás";-;-;-;-;-;1;-;-;-;-;-;-;1
"521930 Santa Helena de Goiás";-;-;-;-;-;-;-;-;-;2;-;-;2
"521950 Santa Rosa de Goiás";1;-;-;-;-;-;-;-;-;-;-;-;1
"521980 São Domingos";2;1;2;2;-;-;1;-;-;-;-;1;9
"522000 São João d'Aliança";-;-;-;-;-;-;-;1;-;-;-;1;2
"522005 São João da Paraúna";-;-;-;-;-;1;-;-;-;-;-;-;1
"522020 São Miguel do Araguaia";-;-;-;-;-;-;-;-;-;-;1;-;1
"522040 São Simão";-;1;-;-;-;-;-;-;-;-;-;-;1
"522050 Serranópolis";-;2;-;-;-;1;1;-;1;1;-;-;6
"522119 Terezópolis de Goiás";-;-;-;-;-;-;-;1;-;-;-;-;1
"522145 Trombas";1;1;-;-;-;-;-;-;1;1;-;3;7
"522155 Turvelândia";-;-;-;-;-;1;-;-;-;-;1;-;2
"522157 Uirapuru";-;-;1;-;-;-;-;-;-;-;-;-;1
"522160 Uruaçu";1;-;-;-;-;1;-;-;1;-;1;1;5
"522170 Uruana";4;2;1;1;-;-;-;-;-;1;-;-;9
"522230 Vila Propício";1;-;-;-;-;-;-;-;2;-;-;-;3
"520550 Colinas de Goiás (transf. p/TO)";-;-;-;-;-;-;1;-;-;-;-;-;1
"522110 Tocantínia (transf. p/TO)";-;-;-;-;-;-;-;-;-;-;1;-;1
"530010 Brasília";-;-;-;-;2;-;-;-;-;2;-;-;4
"000000 Ignorado ou exterior";223;184;200;152;133;133;167;139;140;135;128;126;1860
"Total";2232;2039;2112;2069;1724;1471;1637;1742;1797;1913;1756;1539;22031
 Fonte: Ministério da Saúde/SVS - Sistema de Informação de Agravos de Notificação - Sinan Net
 Notas:
 
  Períodos Disponíveis ou período - Correspondem aos anos de notificação dos casos.
  Excluídas duplicidades de dados de 2007 a 2021.
  Dados validados pela Grupo Técnico de Leishmanioses/CGZV/DEDT/SVSA/MS.
  Dados de 2020 referentes ao estado do Espírito Santo são oriundos do Sistema de Informação e-SUS VS, em uso pelo estado desde janeiro de 2020.
  Dados de 2007 atualizados em 12/05/2009.
  Dados de 2008 atualizados em 23/02/2010.
  Dados de 2009 atualizados em 03/09/2010.
  Dados de 2010 atualizados em 05/12/2011.
  Dados de 2011 atualizados em 27/08/2012.
  Dados de 2012 atualizados em 30/10/2013.
  Dados de 2013 atualizados em 28/08/2014.
  Dados de 2014 atualizados em 21/08/2015.
  Dados de 2015 atualizados em 14/10/2016.
  Dados de 2016 atualizados em 13/09/2017.
  Dados de 2017 atualizados em 05/09/2018.
  Dados de 2018 atualizados em 01/10/2019.
  Dados de 2019 atualizados em 11/08/2020.
  Dados de 2020 atualizados em 08/10/2021.
  Dados de 2021 atualizados em 14/09/2022.
 *Dados disponibilizados no TABNET em janeiro de 2023
 
