Muni_Code,Muni_Name,Year,Cases,Population,Incidence,Disease
05790,TARAZA,2014,0,31582,0,Chikungunya
05790,TARAZA,2015,26,32577,7.981090953740369e-4,Chikungunya
05790,TARAZA,2016,4,33245,1.2031884493908858e-4,Chikungunya
05790,TARAZA,2017,1,34045,2.93728888236158e-5,Chikungunya
05792,TARSO,2014,1,8656,1.155268022181146e-4,Chikungunya
05792,TARSO,2015,0,9281,0,Chikungunya
05792,TARSO,2016,0,9016,0,Chikungunya
05792,TARSO,2017,0,9166,0,Chikungunya
05809,TITIRIBI,2014,3,14083,2.1302279343889797e-4,Chikungunya
05809,TITIRIBI,2015,22,14279,0.0015407241403459625,Chikungunya
05809,TITIRIBI,2016,3,14798,2.0273009866198134e-4,Chikungunya
05809,TITIRIBI,2017,0,15197,0,Chikungunya
05819,TOLEDO,2014,0,5308,0,Chikungunya
05819,TOLEDO,2015,1,5571,1.795009872554299e-4,Chikungunya
05819,TOLEDO,2016,1,5748,1.7397355601948505e-4,Chikungunya
05819,TOLEDO,2017,0,5943,0,Chikungunya
05837,TURBO,2014,105,135239,7.764032564570871e-4,Chikungunya
05837,TURBO,2015,91,138536,6.568689726858001e-4,Chikungunya
05837,TURBO,2016,5,141307,3.538395125506875e-5,Chikungunya
05837,TURBO,2017,4,144517,2.767840461675789e-5,Chikungunya
05842,URAMITA,2014,0,5550,0,Chikungunya
05842,URAMITA,2015,5,5722,8.738203425375742e-4,Chikungunya
05842,URAMITA,2016,0,5925,0,Chikungunya
05842,URAMITA,2017,0,6061,0,Chikungunya
05847,URRAO,2014,0,43564,0,Chikungunya
05847,URRAO,2015,0,45537,0,Chikungunya
05847,URRAO,2016,1,46512,2.149982800137599e-5,Chikungunya
05847,URRAO,2017,0,47504,0,Chikungunya
05854,VALDIVIA,2014,1,16049,6.23091781419403e-5,Chikungunya
05854,VALDIVIA,2015,4,16488,2.4260067928190198e-4,Chikungunya
05854,VALDIVIA,2016,15,16821,8.917424647761727e-4,Chikungunya
05854,VALDIVIA,2017,1,17151,5.830563815520961e-5,Chikungunya
05856,VALPARAISO,2014,0,5348,0,Chikungunya
05856,VALPARAISO,2015,4,5358,7.465472191116088e-4,Chikungunya
05856,VALPARAISO,2016,1,5469,1.8284878405558602e-4,Chikungunya
05856,VALPARAISO,2017,0,5600,0,Chikungunya
05858,VEGACHI,2014,0,12508,0,Chikungunya
05858,VEGACHI,2015,17,12782,0.0013299953058989204,Chikungunya
05858,VEGACHI,2016,2,13650,1.4652014652014652e-4,Chikungunya
05858,VEGACHI,2017,1,13966,7.160246312473149e-5,Chikungunya
05861,VENECIA,2014,0,14898,0,Chikungunya
05861,VENECIA,2015,97,14870,0.00652320107599193,Chikungunya
05861,VENECIA,2016,18,15620,0.0011523687580025609,Chikungunya
05861,VENECIA,2017,1,16093,6.213881811967936e-5,Chikungunya
05873,VIGIA DEL FUERTE,2014,0,6966,0,Chikungunya
05873,VIGIA DEL FUERTE,2015,0,7273,0,Chikungunya
05873,VIGIA DEL FUERTE,2016,0,7214,0,Chikungunya
05873,VIGIA DEL FUERTE,2017,0,7372,0,Chikungunya
05885,YALI,2014,0,8333,0,Chikungunya
05885,YALI,2015,2,8502,2.352387673488591e-4,Chikungunya
05885,YALI,2016,0,8428,0,Chikungunya
05885,YALI,2017,0,8624,0,Chikungunya
05887,YARUMAL,2014,0,43573,0,Chikungunya
05887,YARUMAL,2015,2,44307,4.513959419504819e-5,Chikungunya
05887,YARUMAL,2016,4,45821,8.729621789135986e-5,Chikungunya
05887,YARUMAL,2017,0,46904,0,Chikungunya
05890,YOLOMBO,2014,0,23882,0,Chikungunya
05890,YOLOMBO,2015,0,24210,0,Chikungunya
05890,YOLOMBO,2016,0,25174,0,Chikungunya
05890,YOLOMBO,2017,0,25802,0,Chikungunya
05893,YONDO,2014,0,11793,0,Chikungunya
05893,YONDO,2015,3,12216,2.455795677799607e-4,Chikungunya
05893,YONDO,2016,4,12726,3.143171460003143e-4,Chikungunya
05893,YONDO,2017,0,12966,0,Chikungunya
05895,ZARAGOZA,2014,2,32260,6.199628022318661e-5,Chikungunya
05895,ZARAGOZA,2015,16,32241,4.962625228746006e-4,Chikungunya
05895,ZARAGOZA,2016,0,34416,0,Chikungunya
05895,ZARAGOZA,2017,0,35482,0,Chikungunya
08001,BARRANQUILLA,2014,1391,867818,0.0016028706479930123,Chikungunya
08001,BARRANQUILLA,2015,386,900947,4.2843807682360895e-4,Chikungunya
08001,BARRANQUILLA,2016,93,910650,1.0212485587217921e-4,Chikungunya
08001,BARRANQUILLA,2017,0,917255,0,Chikungunya
08078,BARANOA,2014,62,54208,0.0011437426210153482,Chikungunya
08078,BARANOA,2015,2,55294,3.617028972402069e-5,Chikungunya
08078,BARANOA,2016,5,56375,8.869179600886918e-5,Chikungunya
08078,BARANOA,2017,1,57694,1.7332824903802823e-5,Chikungunya
08137,CAMPO DE LA CRUZ,2014,40,16436,0.002433682161109759,Chikungunya
08137,CAMPO DE LA CRUZ,2015,56,16779,0.003337505214851898,Chikungunya
08137,CAMPO DE LA CRUZ,2016,49,16441,0.0029803539930661153,Chikungunya
08137,CAMPO DE LA CRUZ,2017,0,16283,0,Chikungunya
08141,CANDELARIA,2014,3,11045,2.716161158895428e-4,Chikungunya
08141,CANDELARIA,2015,3,11367,2.639218791237794e-4,Chikungunya
08141,CANDELARIA,2016,1,11433,8.746610688358261e-5,Chikungunya
08141,CANDELARIA,2017,0,11512,0,Chikungunya
08296,GALAPA,2014,12,59938,2.0020688044312455e-4,Chikungunya
08296,GALAPA,2015,1,63253,1.580952682086225e-5,Chikungunya
08296,GALAPA,2016,0,66877,0,Chikungunya
08296,GALAPA,2017,0,69005,0,Chikungunya
08372,JUAN DE ACOSTA,2014,14,13897,0.001007411671583795,Chikungunya
08372,JUAN DE ACOSTA,2015,1,14411,6.939143709666228e-5,Chikungunya
08372,JUAN DE ACOSTA,2016,0,14575,0,Chikungunya
08372,JUAN DE ACOSTA,2017,0,14904,0,Chikungunya
08421,LURUACO,2014,291,27177,0.010707583618500938,Chikungunya
08421,LURUACO,2015,0,28348,0,Chikungunya
08421,LURUACO,2016,4,28756,1.3910140492418973e-4,Chikungunya
08421,LURUACO,2017,0,29403,0,Chikungunya
08433,MALAMBO,2014,26,101416,2.5636980358128897e-4,Chikungunya
08433,MALAMBO,2015,7,103139,6.786957406994444e-5,Chikungunya
08433,MALAMBO,2016,1,106116,9.423649591013608e-6,Chikungunya
08433,MALAMBO,2017,3,109062,2.75072894316994e-5,Chikungunya
08436,MANATI,2014,7,17874,3.916303009958599e-4,Chikungunya
08436,MANATI,2015,0,18656,0,Chikungunya
08436,MANATI,2016,0,18680,0,Chikungunya
08436,MANATI,2017,0,19111,0,Chikungunya
08520,PALMAR DE VARELA,2014,105,8805,0.01192504258943782,Chikungunya
08520,PALMAR DE VARELA,2015,3,8005,3.7476577139287947e-4,Chikungunya
08520,PALMAR DE VARELA,2016,0,9367,0,Chikungunya
08520,PALMAR DE VARELA,2017,0,9531,0,Chikungunya
08549,PIOJO,2014,21,4063,0.005168594634506522,Chikungunya
08549,PIOJO,2015,6,4166,0.0014402304368698992,Chikungunya
08549,PIOJO,2016,0,4029,0,Chikungunya
08549,PIOJO,2017,0,4006,0,Chikungunya
08558,POLONUEVO,2014,17,13184,0.0012894417475728156,Chikungunya
08558,POLONUEVO,2015,3,13394,2.239808869643124e-4,Chikungunya
08558,POLONUEVO,2016,0,13639,0,Chikungunya
08558,POLONUEVO,2017,0,13917,0,Chikungunya
08560,PONEDERA,2014,4,20610,1.9408054342552158e-4,Chikungunya
08560,PONEDERA,2015,1,20732,4.823461315840247e-5,Chikungunya
08560,PONEDERA,2016,0,21706,0,Chikungunya
08560,PONEDERA,2017,0,22265,0,Chikungunya
08573,PUERTO COLOMBIA,2014,100,52079,0.0019201597572918066,Chikungunya
08573,PUERTO COLOMBIA,2015,19,48046,3.954543562419348e-4,Chikungunya
08573,PUERTO COLOMBIA,2016,1,53797,1.8588397122516124e-5,Chikungunya
08573,PUERTO COLOMBIA,2017,2,55209,3.622597764857179e-5,Chikungunya
08606,REPELON,2014,43,26854,0.0016012512102480077,Chikungunya
08606,REPELON,2015,5,27079,1.8464492780383322e-4,Chikungunya
08606,REPELON,2016,8,27745,2.8834024148495225e-4,Chikungunya
08606,REPELON,2017,0,28236,0,Chikungunya
08634,SABANAGRANDE,2014,14,29184,4.7971491228070173e-4,Chikungunya
08634,SABANAGRANDE,2015,0,30023,0,Chikungunya
08634,SABANAGRANDE,2016,0,30796,0,Chikungunya
08634,SABANAGRANDE,2017,0,31990,0,Chikungunya
08638,SABANALARGA,2014,78,91718,8.504328485139231e-4,Chikungunya
08638,SABANALARGA,2015,18,93828,1.918403887965213e-4,Chikungunya
08638,SABANALARGA,2016,2,95917,2.0851361072594015e-5,Chikungunya
08638,SABANALARGA,2017,5,98050,5.099439061703213e-5,Chikungunya
08675,SANTA LUCIA,2014,27,11645,0.0023185916702447404,Chikungunya
08675,SANTA LUCIA,2015,2,11453,1.7462673535318258e-4,Chikungunya
08675,SANTA LUCIA,2016,0,12126,0,Chikungunya
08675,SANTA LUCIA,2017,1,12231,8.17594636579184e-5,Chikungunya
08685,SANTO TOMAS,2014,23,26729,8.604886078790826e-4,Chikungunya
08685,SANTO TOMAS,2015,0,28961,0,Chikungunya
08685,SANTO TOMAS,2016,0,27208,0,Chikungunya
08685,SANTO TOMAS,2017,0,27657,0,Chikungunya
08758,SOLEDAD,2014,102,508089,2.007522304163247e-4,Chikungunya
08758,SOLEDAD,2015,38,539128,7.048418928343547e-5,Chikungunya
08758,SOLEDAD,2016,11,554652,1.9832255179824468e-5,Chikungunya
08758,SOLEDAD,2017,0,582221,0,Chikungunya
08770,SUAN,2014,62,6653,0.009319104163535248,Chikungunya
08770,SUAN,2015,1,6583,1.5190642564180464e-4,Chikungunya
08770,SUAN,2016,1,6303,1.5865460891638903e-4,Chikungunya
08770,SUAN,2017,0,6396,0,Chikungunya
08832,TUBARA,2014,10,10769,9.285913269570063e-4,Chikungunya
08832,TUBARA,2015,1,11023,9.071940488070398e-5,Chikungunya
08832,TUBARA,2016,0,10982,0,Chikungunya
08832,TUBARA,2017,2,11190,1.7873100983020553e-4,Chikungunya
08849,USIACURI,2014,15,7624,0.001967471143756558,Chikungunya
08849,USIACURI,2015,9,7727,0.001164746991070273,Chikungunya
08849,USIACURI,2016,0,7927,0,Chikungunya
08849,USIACURI,2017,0,8017,0,Chikungunya
11001,SANTAFE DE BOGOTA D.C.,2014,41,7396291,5.543318941885872e-6,Chikungunya
11001,SANTAFE DE BOGOTA D.C.,2015,1,7671988,1.303443123216564e-7,Chikungunya
11001,SANTAFE DE BOGOTA D.C.,2016,0,7826392,0,Chikungunya
11001,SANTAFE DE BOGOTA D.C.,2017,0,8070899,0,Chikungunya
13001,CARTAGENA,2014,2598,941965,0.0027580642592877655,Chikungunya
13001,CARTAGENA,2015,114,971913,1.1729444919452667e-4,Chikungunya
13001,CARTAGENA,2016,36,985370,3.653449973106549e-5,Chikungunya
13001,CARTAGENA,2017,0,1011940,0,Chikungunya
13006,ACHI,2014,24,27489,8.730765033286041e-4,Chikungunya
13006,ACHI,2015,80,27679,0.0028902778279562124,Chikungunya
13006,ACHI,2016,1,29468,3.3935116058096916e-5,Chikungunya
13006,ACHI,2017,0,30774,0,Chikungunya
13030,ALTOS DEL ROSARIO,2014,0,17514,0,Chikungunya
13030,ALTOS DEL ROSARIO,2015,0,18461,0,Chikungunya
13030,ALTOS DEL ROSARIO,2016,0,20757,0,Chikungunya
13030,ALTOS DEL ROSARIO,2017,0,22768,0,Chikungunya
13042,ARENAL,2014,23,2479,0.00927793465106898,Chikungunya
13042,ARENAL,2015,29,2437,0.011899876897825195,Chikungunya
13042,ARENAL,2016,0,2401,0,Chikungunya
13042,ARENAL,2017,0,2498,0,Chikungunya
13052,ARJONA,2014,97,60250,0.0016099585062240664,Chikungunya
13052,ARJONA,2015,3,62895,4.769854519437157e-5,Chikungunya
13052,ARJONA,2016,2,63619,3.143714927930335e-5,Chikungunya
13052,ARJONA,2017,0,66056,0,Chikungunya
13062,ARROYOHONDO,2014,57,7157,0.007964230822970519,Chikungunya
13062,ARROYOHONDO,2015,0,8622,0,Chikungunya
13062,ARROYOHONDO,2016,0,8074,0,Chikungunya
13062,ARROYOHONDO,2017,0,8158,0,Chikungunya
13074,BARRANCO DE LOBA,2014,0,13880,0,Chikungunya
13074,BARRANCO DE LOBA,2015,31,15261,0.0020313216696153592,Chikungunya
13074,BARRANCO DE LOBA,2016,4,15372,2.6021337496747333e-4,Chikungunya
13074,BARRANCO DE LOBA,2017,0,16182,0,Chikungunya
13140,CALAMAR,2014,20,20165,9.918175055789735e-4,Chikungunya
13140,CALAMAR,2015,0,19922,0,Chikungunya
13140,CALAMAR,2016,0,20534,0,Chikungunya
13140,CALAMAR,2017,0,21094,0,Chikungunya
13160,CANTAGALLO,2014,2,7328,2.729257641921397e-4,Chikungunya
13160,CANTAGALLO,2015,1,7498,1.3336889837289943e-4,Chikungunya
13160,CANTAGALLO,2016,1,7607,1.3145786775338504e-4,Chikungunya
13160,CANTAGALLO,2017,0,7894,0,Chikungunya
13188,CICUCO,2014,14,4677,0.0029933718195424416,Chikungunya
13188,CICUCO,2015,14,5553,0.0025211597334773997,Chikungunya
13188,CICUCO,2016,0,4473,0,Chikungunya
13188,CICUCO,2017,0,4399,0,Chikungunya
13212,CORDOBA,2014,43,9124,0.004712845243314336,Chikungunya
13212,CORDOBA,2015,11,9168,0.001199825479930192,Chikungunya
13212,CORDOBA,2016,13,8925,0.0014565826330532213,Chikungunya
13212,CORDOBA,2017,0,8830,0,Chikungunya
13222,CLEMENCIA,2014,28,9989,0.002803083391730904,Chikungunya
13222,CLEMENCIA,2015,0,11461,0,Chikungunya
13222,CLEMENCIA,2016,0,10666,0,Chikungunya
13222,CLEMENCIA,2017,0,10922,0,Chikungunya
13244,EL CARMEN DE BOLIVAR,2014,553,58367,0.009474531841622835,Chikungunya
13244,EL CARMEN DE BOLIVAR,2015,3,58459,5.131801775603414e-5,Chikungunya
13244,EL CARMEN DE BOLIVAR,2016,3,58733,5.107860998076039e-5,Chikungunya
13244,EL CARMEN DE BOLIVAR,2017,0,59218,0,Chikungunya
13248,EL GUAMO,2014,12,7350,0.0016326530612244899,Chikungunya
13248,EL GUAMO,2015,0,7425,0,Chikungunya
13248,EL GUAMO,2016,0,7461,0,Chikungunya
13248,EL GUAMO,2017,0,7365,0,Chikungunya
13268,EL PE¥ON,2014,0,10516,0,Chikungunya
13268,EL PE¥ON,2015,0,11671,0,Chikungunya
13268,EL PE¥ON,2016,0,11128,0,Chikungunya
13268,EL PE¥ON,2017,0,11335,0,Chikungunya
13300,HATILLO DE LOBA,2014,4,10341,3.868097862875931e-4,Chikungunya
13300,HATILLO DE LOBA,2015,0,9974,0,Chikungunya
13300,HATILLO DE LOBA,2016,0,10617,0,Chikungunya
13300,HATILLO DE LOBA,2017,0,10726,0,Chikungunya
13430,MAGANGUE,2014,254,123359,0.002059030958422166,Chikungunya
13430,MAGANGUE,2015,29,125273,2.3149441619503005e-4,Chikungunya
13430,MAGANGUE,2016,0,127615,0,Chikungunya
13430,MAGANGUE,2017,1,130289,7.675245032197652e-6,Chikungunya
13433,MAHATES,2014,413,25853,0.015974935210613855,Chikungunya
13433,MAHATES,2015,0,25444,0,Chikungunya
13433,MAHATES,2016,1,26833,3.7267543696194986e-5,Chikungunya
13433,MAHATES,2017,0,27358,0,Chikungunya
13440,MARGARITA,2014,1,13614,7.345379756133391e-5,Chikungunya
13440,MARGARITA,2015,0,15215,0,Chikungunya
13440,MARGARITA,2016,1,14889,6.716367788300088e-5,Chikungunya
13440,MARGARITA,2017,1,15545,6.43293663557414e-5,Chikungunya
13442,MARIA LA BAJA,2014,110,42700,0.002576112412177986,Chikungunya
13442,MARIA LA BAJA,2015,1,43071,2.3217478117526874e-5,Chikungunya
13442,MARIA LA BAJA,2016,0,43627,0,Chikungunya
13442,MARIA LA BAJA,2017,0,44330,0,Chikungunya
13458,MONTECRISTO,2014,3,19669,1.5252427678072092e-4,Chikungunya
13458,MONTECRISTO,2015,1,20392,4.9038838760298155e-5,Chikungunya
13458,MONTECRISTO,2016,0,21263,0,Chikungunya
13458,MONTECRISTO,2017,0,22315,0,Chikungunya
13468,MOMPOS,2014,39,17717,0.0022012756109950895,Chikungunya
13468,MOMPOS,2015,1,21115,4.735969689793985e-5,Chikungunya
13468,MOMPOS,2016,0,22113,0,Chikungunya
13468,MOMPOS,2017,0,23723,0,Chikungunya
13473,MORALES,2014,13,20225,6.427688504326329e-4,Chikungunya
13473,MORALES,2015,12,20774,5.776451333397516e-4,Chikungunya
13473,MORALES,2016,0,21501,0,Chikungunya
13473,MORALES,2017,0,22180,0,Chikungunya
13549,PINILLOS,2014,3,94313,3.1808976493166374e-5,Chikungunya
13549,PINILLOS,2015,1,114086,8.76531739214277e-6,Chikungunya
13549,PINILLOS,2016,0,135374,0,Chikungunya
13549,PINILLOS,2017,0,163775,0,Chikungunya
13580,REGIDOR,2014,4,5564,7.189072609633358e-4,Chikungunya
13580,REGIDOR,2015,5,6004,8.327781479013991e-4,Chikungunya
13580,REGIDOR,2016,0,5805,0,Chikungunya
13580,REGIDOR,2017,0,5815,0,Chikungunya
13600,RIO VIEJO,2014,6,35091,1.70984012994785e-4,Chikungunya
13600,RIO VIEJO,2015,2,36739,5.4438063093715124e-5,Chikungunya
13600,RIO VIEJO,2016,0,37415,0,Chikungunya
13600,RIO VIEJO,2017,0,38403,0,Chikungunya
13620,SAN CRISTOBAL,2014,13,3039,0.0042777229351760445,Chikungunya
13620,SAN CRISTOBAL,2015,0,2936,0,Chikungunya
13620,SAN CRISTOBAL,2016,0,3131,0,Chikungunya
13620,SAN CRISTOBAL,2017,0,3144,0,Chikungunya
13647,SAN ESTANISLAO,2014,27,14191,0.0019026143330279754,Chikungunya
13647,SAN ESTANISLAO,2015,0,14473,0,Chikungunya
13647,SAN ESTANISLAO,2016,0,14871,0,Chikungunya
13647,SAN ESTANISLAO,2017,0,15060,0,Chikungunya
13650,SAN FERNANDO,2014,0,15438,0,Chikungunya
13650,SAN FERNANDO,2015,0,18435,0,Chikungunya
13650,SAN FERNANDO,2016,0,19510,0,Chikungunya
13650,SAN FERNANDO,2017,0,21937,0,Chikungunya
13654,SAN JACINTO,2014,1534,19007,0.08070710790761298,Chikungunya
13654,SAN JACINTO,2015,6,18832,3.18606627017842e-4,Chikungunya
13654,SAN JACINTO,2016,0,18707,0,Chikungunya
13654,SAN JACINTO,2017,0,18583,0,Chikungunya
13655,SAN JACINTO DEL CAUCA,2014,0,14516,0,Chikungunya
13655,SAN JACINTO DEL CAUCA,2015,0,14908,0,Chikungunya
13655,SAN JACINTO DEL CAUCA,2016,5,15671,3.190606853423521e-4,Chikungunya
13655,SAN JACINTO DEL CAUCA,2017,2,16353,1.2230171833914265e-4,Chikungunya
13657,SAN JUAN NEPOMUCENO,2014,1048,26370,0.039742131209708,Chikungunya
13657,SAN JUAN NEPOMUCENO,2015,13,27156,4.7871556930328474e-4,Chikungunya
13657,SAN JUAN NEPOMUCENO,2016,1,26596,3.759963904346518e-5,Chikungunya
13657,SAN JUAN NEPOMUCENO,2017,0,26816,0,Chikungunya
13667,SAN MARTIN DE LOBA,2014,0,10287,0,Chikungunya
13667,SAN MARTIN DE LOBA,2015,26,10427,0.002493526421789585,Chikungunya
13667,SAN MARTIN DE LOBA,2016,1,10749,9.303190994511117e-5,Chikungunya
13667,SAN MARTIN DE LOBA,2017,1,10874,9.196247930844215e-5,Chikungunya
13670,SAN PABLO,2014,1,15442,6.475845097785262e-5,Chikungunya
13670,SAN PABLO,2015,10,16158,6.188884762965714e-4,Chikungunya
13670,SAN PABLO,2016,0,16797,0,Chikungunya
13670,SAN PABLO,2017,0,17646,0,Chikungunya
13673,SANTA CATALINA,2014,20,9666,0.002069108214359611,Chikungunya
13673,SANTA CATALINA,2015,0,8547,0,Chikungunya
13673,SANTA CATALINA,2016,0,9946,0,Chikungunya
13673,SANTA CATALINA,2017,0,10220,0,Chikungunya
13683,SANTA ROSA,2014,56,17257,0.00324505997566205,Chikungunya
13683,SANTA ROSA,2015,1,18274,5.472255663784612e-5,Chikungunya
13683,SANTA ROSA,2016,0,18388,0,Chikungunya
13683,SANTA ROSA,2017,0,19150,0,Chikungunya
13688,SANTA ROSA DEL SUR,2014,11,30856,3.564946849883329e-4,Chikungunya
13688,SANTA ROSA DEL SUR,2015,5,31904,1.5672016048144433e-4,Chikungunya
13688,SANTA ROSA DEL SUR,2016,2,34910,5.729017473503294e-5,Chikungunya
13688,SANTA ROSA DEL SUR,2017,0,36181,0,Chikungunya
13744,SIMITI,2014,0,37234,0,Chikungunya
13744,SIMITI,2015,5,38781,1.2892911477269798e-4,Chikungunya
13744,SIMITI,2016,1,37693,2.6530124956888548e-5,Chikungunya
13744,SIMITI,2017,0,38494,0,Chikungunya
13760,SOPLAVIENTO,2014,18,4960,0.0036290322580645163,Chikungunya
13760,SOPLAVIENTO,2015,0,5340,0,Chikungunya
13760,SOPLAVIENTO,2016,0,4911,0,Chikungunya
13760,SOPLAVIENTO,2017,0,5005,0,Chikungunya
13780,TALAIGUA NUEVO,2014,12,5123,0.0023423775131758734,Chikungunya
13780,TALAIGUA NUEVO,2015,1,5024,1.9904458598726116e-4,Chikungunya
13780,TALAIGUA NUEVO,2016,0,5176,0,Chikungunya
13780,TALAIGUA NUEVO,2017,0,5195,0,Chikungunya
13810,TIQUISIO,2014,1,82068,1.218501730272457e-5,Chikungunya
13810,TIQUISIO,2015,2,98925,2.0217336365933787e-5,Chikungunya
13810,TIQUISIO,2016,0,119214,0,Chikungunya
13810,TIQUISIO,2017,0,143063,0,Chikungunya
13836,TURBACO,2014,1370,55271,0.02478695880298891,Chikungunya
13836,TURBACO,2015,3,56910,5.271481286241434e-5,Chikungunya
13836,TURBACO,2016,0,59704,0,Chikungunya
13836,TURBACO,2017,0,62244,0,Chikungunya
13838,TURBANA,2014,72,16952,0.004247286455875413,Chikungunya
13838,TURBANA,2015,0,16341,0,Chikungunya
13838,TURBANA,2016,0,17950,0,Chikungunya
13838,TURBANA,2017,0,18151,0,Chikungunya
13873,VILLANUEVA,2014,60,18791,0.0031930179341173965,Chikungunya
13873,VILLANUEVA,2015,3,19088,1.5716680637049455e-4,Chikungunya
13873,VILLANUEVA,2016,1,19838,5.0408307289041234e-5,Chikungunya
13873,VILLANUEVA,2017,1,20158,4.9608096041273936e-5,Chikungunya
13894,ZAMBRANO,2014,2,6238,3.206155819172812e-4,Chikungunya
13894,ZAMBRANO,2015,0,6454,0,Chikungunya
13894,ZAMBRANO,2016,0,6349,0,Chikungunya
13894,ZAMBRANO,2017,0,6320,0,Chikungunya
15001,TUNJA,2014,1,125311,7.980145398249155e-6,Chikungunya
15001,TUNJA,2015,1,126249,7.920854818652029e-6,Chikungunya
15001,TUNJA,2016,2,133919,1.4934400645166108e-5,Chikungunya
15001,TUNJA,2017,0,137384,0,Chikungunya
15022,ALMEIDA,2014,0,656,0,Chikungunya
15022,ALMEIDA,2015,0,646,0,Chikungunya
15022,ALMEIDA,2016,0,623,0,Chikungunya
15022,ALMEIDA,2017,0,611,0,Chikungunya
15047,AQUITANIA,2014,0,13381,0,Chikungunya
15047,AQUITANIA,2015,0,13254,0,Chikungunya
15047,AQUITANIA,2016,0,13376,0,Chikungunya
15047,AQUITANIA,2017,0,13349,0,Chikungunya
15051,ARCABUCO,2014,0,3622,0,Chikungunya
15051,ARCABUCO,2015,0,3867,0,Chikungunya
15051,ARCABUCO,2016,0,3790,0,Chikungunya
15051,ARCABUCO,2017,0,3739,0,Chikungunya
15087,BELEN,2014,0,7612,0,Chikungunya
15087,BELEN,2015,0,7437,0,Chikungunya
15087,BELEN,2016,0,7417,0,Chikungunya
15087,BELEN,2017,0,7268,0,Chikungunya
15090,BERBEO,2014,0,4947,0,Chikungunya
15090,BERBEO,2015,0,4422,0,Chikungunya
15090,BERBEO,2016,0,4730,0,Chikungunya
15090,BERBEO,2017,0,4754,0,Chikungunya
15092,BETEITIVA,2014,0,3278,0,Chikungunya
15092,BETEITIVA,2015,0,3326,0,Chikungunya
15092,BETEITIVA,2016,0,3236,0,Chikungunya
15092,BETEITIVA,2017,0,3237,0,Chikungunya
15097,BOAVITA,2014,1,4636,2.1570319240724764e-4,Chikungunya
15097,BOAVITA,2015,2,4652,4.299226139294927e-4,Chikungunya
15097,BOAVITA,2016,2,4543,4.4023772837332157e-4,Chikungunya
15097,BOAVITA,2017,1,4311,2.3196474135931338e-4,Chikungunya
15104,BOYACA,2014,0,5163,0,Chikungunya
15104,BOYACA,2015,2,5540,3.6101083032490973e-4,Chikungunya
15104,BOYACA,2016,2,5585,3.5810205908683976e-4,Chikungunya
15104,BOYACA,2017,0,5590,0,Chikungunya
15106,BRICE¥O,2014,0,2452,0,Chikungunya
15106,BRICE¥O,2015,0,2394,0,Chikungunya
15106,BRICE¥O,2016,1,2464,4.0584415584415587e-4,Chikungunya
15106,BRICE¥O,2017,1,2471,4.046944556859571e-4,Chikungunya
15109,BUENAVISTA,2014,0,2493,0,Chikungunya
15109,BUENAVISTA,2015,0,2580,0,Chikungunya
15109,BUENAVISTA,2016,1,2612,3.8284839203675346e-4,Chikungunya
15109,BUENAVISTA,2017,0,2638,0,Chikungunya
15114,BUSBANZA,2014,0,852,0,Chikungunya
15114,BUSBANZA,2015,0,1047,0,Chikungunya
15114,BUSBANZA,2016,0,738,0,Chikungunya
15114,BUSBANZA,2017,0,723,0,Chikungunya
15131,CALDAS,2014,0,4079,0,Chikungunya
15131,CALDAS,2015,0,3802,0,Chikungunya
15131,CALDAS,2016,0,3904,0,Chikungunya
15131,CALDAS,2017,0,3899,0,Chikungunya
15135,CAMPOHERMOSO,2014,0,3114,0,Chikungunya
15135,CAMPOHERMOSO,2015,6,3271,0.0018343014368694588,Chikungunya
15135,CAMPOHERMOSO,2016,0,3042,0,Chikungunya
15135,CAMPOHERMOSO,2017,0,3027,0,Chikungunya
15162,CERINZA,2014,0,1080,0,Chikungunya
15162,CERINZA,2015,0,1270,0,Chikungunya
15162,CERINZA,2016,0,1023,0,Chikungunya
15162,CERINZA,2017,0,1014,0,Chikungunya
15172,CHINAVITA,2014,1,5659,1.7670966601873123e-4,Chikungunya
15172,CHINAVITA,2015,0,5916,0,Chikungunya
15172,CHINAVITA,2016,0,5527,0,Chikungunya
15172,CHINAVITA,2017,0,5460,0,Chikungunya
15176,CHIQUINQUIRA,2014,0,44253,0,Chikungunya
15176,CHIQUINQUIRA,2015,0,45923,0,Chikungunya
15176,CHIQUINQUIRA,2016,0,45574,0,Chikungunya
15176,CHIQUINQUIRA,2017,0,47174,0,Chikungunya
15180,CHISCAS,2014,0,6557,0,Chikungunya
15180,CHISCAS,2015,0,6723,0,Chikungunya
15180,CHISCAS,2016,0,6535,0,Chikungunya
15180,CHISCAS,2017,0,6472,0,Chikungunya
15183,CHITA,2014,0,7139,0,Chikungunya
15183,CHITA,2015,0,7004,0,Chikungunya
15183,CHITA,2016,0,6882,0,Chikungunya
15183,CHITA,2017,0,6740,0,Chikungunya
15185,CHITARAQUE,2014,0,4246,0,Chikungunya
15185,CHITARAQUE,2015,1,4201,2.3803856224708403e-4,Chikungunya
15185,CHITARAQUE,2016,1,4271,2.3413720440177945e-4,Chikungunya
15185,CHITARAQUE,2017,0,4236,0,Chikungunya
15187,CHIVATA,2014,0,5590,0,Chikungunya
15187,CHIVATA,2015,0,5944,0,Chikungunya
15187,CHIVATA,2016,0,5679,0,Chikungunya
15187,CHIVATA,2017,0,5770,0,Chikungunya
