Muni_Code,Muni,Year,Cases,codigo_ibg,Muni_Name
240725, Major Sales,2001,0,2407252,Major Sales
240725, Major Sales,2002,2,2407252,Major Sales
240725, Major Sales,2003,0,2407252,Major Sales
240725, Major Sales,2004,2,2407252,Major Sales
240725, Major Sales,2005,0,2407252,Major Sales
240725, Major Sales,2006,0,2407252,Major Sales
240800, MossorÛ,2001,1,2408003,Mossor√≥
240800, MossorÛ,2002,1,2408003,Mossor√≥
240800, MossorÛ,2003,0,2408003,Mossor√≥
240800, MossorÛ,2004,0,2408003,Mossor√≥
240800, MossorÛ,2005,2,2408003,Mossor√≥
240800, MossorÛ,2006,0,2408003,Mossor√≥
240810, Natal,2001,0,2408102,Natal
240810, Natal,2002,1,2408102,Natal
240810, Natal,2003,0,2408102,Natal
240810, Natal,2004,0,2408102,Natal
240810, Natal,2005,2,2408102,Natal
240810, Natal,2006,0,2408102,Natal
240325, Parnamirim,2001,0,2403251,Parnamirim
240325, Parnamirim,2002,0,2403251,Parnamirim
240325, Parnamirim,2003,0,2403251,Parnamirim
240325, Parnamirim,2004,0,2403251,Parnamirim
240325, Parnamirim,2005,1,2403251,Parnamirim
240325, Parnamirim,2006,0,2403251,Parnamirim
240930, Patu,2001,1,2409308,Patu
240930, Patu,2002,0,2409308,Patu
240930, Patu,2003,0,2409308,Patu
240930, Patu,2004,0,2409308,Patu
240930, Patu,2005,0,2409308,Patu
240930, Patu,2006,0,2409308,Patu
240940, Pau dos Ferros,2001,1,2409407,Pau dos Ferros
240940, Pau dos Ferros,2002,0,2409407,Pau dos Ferros
240940, Pau dos Ferros,2003,0,2409407,Pau dos Ferros
240940, Pau dos Ferros,2004,0,2409407,Pau dos Ferros
240940, Pau dos Ferros,2005,0,2409407,Pau dos Ferros
240940, Pau dos Ferros,2006,0,2409407,Pau dos Ferros
241020, Portalegre,2001,0,2410207,Portalegre
241020, Portalegre,2002,0,2410207,Portalegre
241020, Portalegre,2003,0,2410207,Portalegre
241020, Portalegre,2004,1,2410207,Portalegre
241020, Portalegre,2005,1,2410207,Portalegre
241020, Portalegre,2006,0,2410207,Portalegre
241040, Pureza,2001,0,2410405,Pureza
241040, Pureza,2002,1,2410405,Pureza
241040, Pureza,2003,0,2410405,Pureza
241040, Pureza,2004,0,2410405,Pureza
241040, Pureza,2005,0,2410405,Pureza
241040, Pureza,2006,0,2410405,Pureza
241080, Riacho de Santana,2001,2,2410801,Riacho de Santana
241080, Riacho de Santana,2002,0,2410801,Riacho de Santana
241080, Riacho de Santana,2003,3,2410801,Riacho de Santana
241080, Riacho de Santana,2004,1,2410801,Riacho de Santana
241080, Riacho de Santana,2005,1,2410801,Riacho de Santana
241080, Riacho de Santana,2006,0,2410801,Riacho de Santana
241120, Santa Cruz,2001,0,2411205,Santa Cruz
241120, Santa Cruz,2002,1,2411205,Santa Cruz
241120, Santa Cruz,2003,0,2411205,Santa Cruz
241120, Santa Cruz,2004,0,2411205,Santa Cruz
241120, Santa Cruz,2005,0,2411205,Santa Cruz
241120, Santa Cruz,2006,0,2411205,Santa Cruz
241200, S„o GonÁalo do Amarante,2001,0,2412005,S√£o Gon√ßalo do Amarante
241200, S„o GonÁalo do Amarante,2002,0,2412005,S√£o Gon√ßalo do Amarante
241200, S„o GonÁalo do Amarante,2003,0,2412005,S√£o Gon√ßalo do Amarante
241200, S„o GonÁalo do Amarante,2004,0,2412005,S√£o Gon√ßalo do Amarante
241200, S„o GonÁalo do Amarante,2005,0,2412005,S√£o Gon√ßalo do Amarante
241200, S„o GonÁalo do Amarante,2006,1,2412005,S√£o Gon√ßalo do Amarante
241250, S„o Miguel,2001,1,2412500,S√£o Miguel
241250, S„o Miguel,2002,1,2412500,S√£o Miguel
241250, S„o Miguel,2003,2,2412500,S√£o Miguel
241250, S„o Miguel,2004,4,2412500,S√£o Miguel
241250, S„o Miguel,2005,2,2412500,S√£o Miguel
241250, S„o Miguel,2006,1,2412500,S√£o Miguel
241310, Senador ElÛi de Souza,2001,1,2413102,Senador El√≥i de Souza
241310, Senador ElÛi de Souza,2002,0,2413102,Senador El√≥i de Souza
241310, Senador ElÛi de Souza,2003,0,2413102,Senador El√≥i de Souza
241310, Senador ElÛi de Souza,2004,0,2413102,Senador El√≥i de Souza
241310, Senador ElÛi de Souza,2005,0,2413102,Senador El√≥i de Souza
241310, Senador ElÛi de Souza,2006,0,2413102,Senador El√≥i de Souza
241440, Touros,2001,2,2414407,Touros
241440, Touros,2002,0,2414407,Touros
241440, Touros,2003,0,2414407,Touros
241440, Touros,2004,0,2414407,Touros
241440, Touros,2005,0,2414407,Touros
241440, Touros,2006,0,2414407,Touros
241475, Venha-Ver,2001,1,2414753,Venha-Ver
241475, Venha-Ver,2002,0,2414753,Venha-Ver
241475, Venha-Ver,2003,0,2414753,Venha-Ver
241475, Venha-Ver,2004,0,2414753,Venha-Ver
241475, Venha-Ver,2005,0,2414753,Venha-Ver
241475, Venha-Ver,2006,0,2414753,Venha-Ver
250010, ¡gua Branca,2001,0,2500106,√Ågua Branca
250010, ¡gua Branca,2002,1,2500106,√Ågua Branca
250010, ¡gua Branca,2003,0,2500106,√Ågua Branca
250010, ¡gua Branca,2004,0,2500106,√Ågua Branca
250010, ¡gua Branca,2005,0,2500106,√Ågua Branca
250010, ¡gua Branca,2006,0,2500106,√Ågua Branca
250030, Alagoa Grande,2001,10,2500304,Alagoa Grande
250030, Alagoa Grande,2002,8,2500304,Alagoa Grande
250030, Alagoa Grande,2003,3,2500304,Alagoa Grande
250030, Alagoa Grande,2004,10,2500304,Alagoa Grande
250030, Alagoa Grande,2005,5,2500304,Alagoa Grande
250030, Alagoa Grande,2006,5,2500304,Alagoa Grande
250040, Alagoa Nova,2001,5,2500403,Alagoa Nova
250040, Alagoa Nova,2002,6,2500403,Alagoa Nova
250040, Alagoa Nova,2003,6,2500403,Alagoa Nova
250040, Alagoa Nova,2004,19,2500403,Alagoa Nova
250040, Alagoa Nova,2005,24,2500403,Alagoa Nova
250040, Alagoa Nova,2006,17,2500403,Alagoa Nova
250050, Alagoinha,2001,0,2500502,Alagoinha
250050, Alagoinha,2002,0,2500502,Alagoinha
250050, Alagoinha,2003,0,2500502,Alagoinha
250050, Alagoinha,2004,0,2500502,Alagoinha
250050, Alagoinha,2005,5,2500502,Alagoinha
250050, Alagoinha,2006,1,2500502,Alagoinha
250080, AraÁagi,2001,0,2500809,Ara√ßagi
250080, AraÁagi,2002,1,2500809,Ara√ßagi
250080, AraÁagi,2003,0,2500809,Ara√ßagi
250080, AraÁagi,2004,0,2500809,Ara√ßagi
250080, AraÁagi,2005,0,2500809,Ara√ßagi
250080, AraÁagi,2006,0,2500809,Ara√ßagi
250100, Araruna,2001,0,2501005,Araruna
250100, Araruna,2002,0,2501005,Araruna
250100, Araruna,2003,0,2501005,Araruna
250100, Araruna,2004,1,2501005,Araruna
250100, Araruna,2005,0,2501005,Araruna
250100, Araruna,2006,0,2501005,Araruna
250110, Areia,2001,4,2501104,Areia
250110, Areia,2002,26,2501104,Areia
250110, Areia,2003,10,2501104,Areia
250110, Areia,2004,10,2501104,Areia
250110, Areia,2005,13,2501104,Areia
250110, Areia,2006,4,2501104,Areia
250130, Aroeiras,2001,0,2501302,Aroeiras
250130, Aroeiras,2002,0,2501302,Aroeiras
250130, Aroeiras,2003,1,2501302,Aroeiras
250130, Aroeiras,2004,1,2501302,Aroeiras
250130, Aroeiras,2005,0,2501302,Aroeiras
250130, Aroeiras,2006,0,2501302,Aroeiras
250150, Bananeiras,2001,1,2501500,Bananeiras
250150, Bananeiras,2002,1,2501500,Bananeiras
250150, Bananeiras,2003,1,2501500,Bananeiras
250150, Bananeiras,2004,1,2501500,Bananeiras
250150, Bananeiras,2005,0,2501500,Bananeiras
250150, Bananeiras,2006,0,2501500,Bananeiras
250157, Barra de Santana,2001,0,2501575,Barra de Santana
250157, Barra de Santana,2002,0,2501575,Barra de Santana
250157, Barra de Santana,2003,1,2501575,Barra de Santana
250157, Barra de Santana,2004,0,2501575,Barra de Santana
250157, Barra de Santana,2005,0,2501575,Barra de Santana
250157, Barra de Santana,2006,0,2501575,Barra de Santana
250170, Barra de S„o Miguel,2001,0,2501708,Barra de S√£o Miguel
250170, Barra de S„o Miguel,2002,0,2501708,Barra de S√£o Miguel
250170, Barra de S„o Miguel,2003,0,2501708,Barra de S√£o Miguel
250170, Barra de S„o Miguel,2004,1,2501708,Barra de S√£o Miguel
250170, Barra de S„o Miguel,2005,0,2501708,Barra de S√£o Miguel
250170, Barra de S„o Miguel,2006,0,2501708,Barra de S√£o Miguel
250190, BelÈm,2001,1,2501906,Bel√©m
250190, BelÈm,2002,0,2501906,Bel√©m
250190, BelÈm,2003,0,2501906,Bel√©m
250190, BelÈm,2004,0,2501906,Bel√©m
250190, BelÈm,2005,3,2501906,Bel√©m
250190, BelÈm,2006,0,2501906,Bel√©m
250215, Boa Vista,2001,0,2502151,Boa Vista
250215, Boa Vista,2002,2,2502151,Boa Vista
250215, Boa Vista,2003,0,2502151,Boa Vista
250215, Boa Vista,2004,0,2502151,Boa Vista
250215, Boa Vista,2005,0,2502151,Boa Vista
250215, Boa Vista,2006,0,2502151,Boa Vista
250240, Bonito de Santa FÈ,2001,0,2502409,Bonito de Santa F√©
250240, Bonito de Santa FÈ,2002,0,2502409,Bonito de Santa F√©
250240, Bonito de Santa FÈ,2003,1,2502409,Bonito de Santa F√©
250240, Bonito de Santa FÈ,2004,0,2502409,Bonito de Santa F√©
250240, Bonito de Santa FÈ,2005,0,2502409,Bonito de Santa F√©
250240, Bonito de Santa FÈ,2006,0,2502409,Bonito de Santa F√©
250250, Boqueir„o,2001,1,2502508,Boqueir√£o
250250, Boqueir„o,2002,0,2502508,Boqueir√£o
250250, Boqueir„o,2003,0,2502508,Boqueir√£o
250250, Boqueir„o,2004,0,2502508,Boqueir√£o
250250, Boqueir„o,2005,0,2502508,Boqueir√£o
250250, Boqueir„o,2006,1,2502508,Boqueir√£o
250270, Borborema,2001,0,2502706,Borborema
250270, Borborema,2002,0,2502706,Borborema
250270, Borborema,2003,2,2502706,Borborema
250270, Borborema,2004,3,2502706,Borborema
250270, Borborema,2005,0,2502706,Borborema
250270, Borborema,2006,0,2502706,Borborema
250350, Cacimba de Dentro,2001,0,2503506,Cacimba de Dentro
250350, Cacimba de Dentro,2002,1,2503506,Cacimba de Dentro
250350, Cacimba de Dentro,2003,0,2503506,Cacimba de Dentro
250350, Cacimba de Dentro,2004,0,2503506,Cacimba de Dentro
250350, Cacimba de Dentro,2005,0,2503506,Cacimba de Dentro
250350, Cacimba de Dentro,2006,0,2503506,Cacimba de Dentro
250360, CaiÁara,2001,0,2503605,Cai√ßara
250360, CaiÁara,2002,0,2503605,Cai√ßara
250360, CaiÁara,2003,1,2503605,Cai√ßara
250360, CaiÁara,2004,1,2503605,Cai√ßara
250360, CaiÁara,2005,0,2503605,Cai√ßara
250360, CaiÁara,2006,0,2503605,Cai√ßara
250380, Caldas Brand„o,2001,1,2503803,Caldas Brand√£o
250380, Caldas Brand„o,2002,0,2503803,Caldas Brand√£o
250380, Caldas Brand„o,2003,0,2503803,Caldas Brand√£o
250380, Caldas Brand„o,2004,0,2503803,Caldas Brand√£o
250380, Caldas Brand„o,2005,0,2503803,Caldas Brand√£o
250380, Caldas Brand„o,2006,0,2503803,Caldas Brand√£o
250400, Campina Grande,2001,18,2504009,Campina Grande
250400, Campina Grande,2002,8,2504009,Campina Grande
250400, Campina Grande,2003,4,2504009,Campina Grande
250400, Campina Grande,2004,2,2504009,Campina Grande
250400, Campina Grande,2005,2,2504009,Campina Grande
250400, Campina Grande,2006,0,2504009,Campina Grande
250415, Casserengue,2001,0,2504157,Casserengue
250415, Casserengue,2002,0,2504157,Casserengue
250415, Casserengue,2003,1,2504157,Casserengue
250415, Casserengue,2004,0,2504157,Casserengue
250415, Casserengue,2005,0,2504157,Casserengue
250415, Casserengue,2006,0,2504157,Casserengue
250420, Catingueira,2001,0,2504207,Catingueira
250420, Catingueira,2002,0,2504207,Catingueira
250420, Catingueira,2003,0,2504207,Catingueira
250420, Catingueira,2004,0,2504207,Catingueira
250420, Catingueira,2005,0,2504207,Catingueira
250420, Catingueira,2006,1,2504207,Catingueira
250430, CatolÈ do Rocha,2001,2,2504306,Catol√© do Rocha
250430, CatolÈ do Rocha,2002,1,2504306,Catol√© do Rocha
250430, CatolÈ do Rocha,2003,0,2504306,Catol√© do Rocha
250430, CatolÈ do Rocha,2004,0,2504306,Catol√© do Rocha
250430, CatolÈ do Rocha,2005,0,2504306,Catol√© do Rocha
250430, CatolÈ do Rocha,2006,0,2504306,Catol√© do Rocha
250435, CaturitÈ,2001,0,2504355,Caturit√©
250435, CaturitÈ,2002,0,2504355,Caturit√©
250435, CaturitÈ,2003,0,2504355,Caturit√©
250435, CaturitÈ,2004,1,2504355,Caturit√©
250435, CaturitÈ,2005,0,2504355,Caturit√©
250435, CaturitÈ,2006,0,2504355,Caturit√©
250470, Congo,2001,0,2504702,Congo
250470, Congo,2002,0,2504702,Congo
250470, Congo,2003,0,2504702,Congo
250470, Congo,2004,1,2504702,Congo
250470, Congo,2005,0,2504702,Congo
250470, Congo,2006,0,2504702,Congo
250480, Coremas,2001,0,2504801,Coremas
250480, Coremas,2002,2,2504801,Coremas
250480, Coremas,2003,0,2504801,Coremas
250480, Coremas,2004,0,2504801,Coremas
250480, Coremas,2005,0,2504801,Coremas
250480, Coremas,2006,0,2504801,Coremas
250520, Cuitegi,2001,2,2505204,Cuitegi
250520, Cuitegi,2002,4,2505204,Cuitegi
250520, Cuitegi,2003,0,2505204,Cuitegi
250520, Cuitegi,2004,0,2505204,Cuitegi
250520, Cuitegi,2005,1,2505204,Cuitegi
250520, Cuitegi,2006,0,2505204,Cuitegi
250527, Curral de Cima,2001,0,2505279,Curral de Cima
250527, Curral de Cima,2002,0,2505279,Curral de Cima
250527, Curral de Cima,2003,0,2505279,Curral de Cima
250527, Curral de Cima,2004,0,2505279,Curral de Cima
250527, Curral de Cima,2005,0,2505279,Curral de Cima
250527, Curral de Cima,2006,1,2505279,Curral de Cima
250540, Desterro,2001,0,2505402,Desterro
250540, Desterro,2002,0,2505402,Desterro
250540, Desterro,2003,1,2505402,Desterro
250540, Desterro,2004,0,2505402,Desterro
250540, Desterro,2005,0,2505402,Desterro
250540, Desterro,2006,0,2505402,Desterro
250570, Dona InÍs,2001,0,2505709,Dona In√™s
250570, Dona InÍs,2002,1,2505709,Dona In√™s
250570, Dona InÍs,2003,0,2505709,Dona In√™s
250570, Dona InÍs,2004,0,2505709,Dona In√™s
250570, Dona InÍs,2005,0,2505709,Dona In√™s
250570, Dona InÍs,2006,2,2505709,Dona In√™s
250600, EsperanÁa,2001,1,2506004,Esperan√ßa
250600, EsperanÁa,2002,1,2506004,Esperan√ßa
250600, EsperanÁa,2003,0,2506004,Esperan√ßa
250600, EsperanÁa,2004,0,2506004,Esperan√ßa
250600, EsperanÁa,2005,0,2506004,Esperan√ßa
250600, EsperanÁa,2006,0,2506004,Esperan√ßa
250610, Fagundes,2001,1,2506103,Fagundes
250610, Fagundes,2002,0,2506103,Fagundes
250610, Fagundes,2003,0,2506103,Fagundes
250610, Fagundes,2004,0,2506103,Fagundes
250610, Fagundes,2005,0,2506103,Fagundes
250610, Fagundes,2006,0,2506103,Fagundes
250620, Frei Martinho,2001,1,2506202,Frei Martinho
250620, Frei Martinho,2002,0,2506202,Frei Martinho
250620, Frei Martinho,2003,0,2506202,Frei Martinho
250620, Frei Martinho,2004,0,2506202,Frei Martinho
250620, Frei Martinho,2005,0,2506202,Frei Martinho
250620, Frei Martinho,2006,0,2506202,Frei Martinho
250630, Guarabira,2001,1,2506301,Guarabira
250630, Guarabira,2002,1,2506301,Guarabira
250630, Guarabira,2003,0,2506301,Guarabira
250630, Guarabira,2004,2,2506301,Guarabira
250630, Guarabira,2005,0,2506301,Guarabira
250630, Guarabira,2006,0,2506301,Guarabira
250640, GurinhÈm,2001,0,2506400,Gurinh√©m
250640, GurinhÈm,2002,0,2506400,Gurinh√©m
250640, GurinhÈm,2003,0,2506400,Gurinh√©m
250640, GurinhÈm,2004,0,2506400,Gurinh√©m
250640, GurinhÈm,2005,0,2506400,Gurinh√©m
250640, GurinhÈm,2006,1,2506400,Gurinh√©m
250260, Igaracy,2001,0,2502607,Igaracy
250260, Igaracy,2002,0,2502607,Igaracy
250260, Igaracy,2003,0,2502607,Igaracy
250260, Igaracy,2004,0,2502607,Igaracy
250260, Igaracy,2005,1,2502607,Igaracy
250260, Igaracy,2006,0,2502607,Igaracy
250670, Imaculada,2001,0,2506707,Imaculada
250670, Imaculada,2002,0,2506707,Imaculada
250670, Imaculada,2003,2,2506707,Imaculada
250670, Imaculada,2004,1,2506707,Imaculada
250670, Imaculada,2005,0,2506707,Imaculada
250670, Imaculada,2006,0,2506707,Imaculada
250730, Jacara˙,2001,0,2507309,Jacara√∫
250730, Jacara˙,2002,2,2507309,Jacara√∫
250730, Jacara˙,2003,2,2507309,Jacara√∫
250730, Jacara˙,2004,1,2507309,Jacara√∫
250730, Jacara˙,2005,0,2507309,Jacara√∫
250730, Jacara˙,2006,0,2507309,Jacara√∫
250750, Jo„o Pessoa,2001,0,2507507,Jo√£o Pessoa
250750, Jo„o Pessoa,2002,0,2507507,Jo√£o Pessoa
250750, Jo„o Pessoa,2003,1,2507507,Jo√£o Pessoa
250750, Jo„o Pessoa,2004,0,2507507,Jo√£o Pessoa
250750, Jo„o Pessoa,2005,1,2507507,Jo√£o Pessoa
250750, Jo„o Pessoa,2006,2,2507507,Jo√£o Pessoa
250770, Juazeirinho,2001,3,2507705,Juazeirinho
250770, Juazeirinho,2002,5,2507705,Juazeirinho
250770, Juazeirinho,2003,0,2507705,Juazeirinho
250770, Juazeirinho,2004,0,2507705,Juazeirinho
250770, Juazeirinho,2005,0,2507705,Juazeirinho
250770, Juazeirinho,2006,1,2507705,Juazeirinho
250830, Lagoa Seca,2001,15,2508307,Lagoa Seca
250830, Lagoa Seca,2002,2,2508307,Lagoa Seca
250830, Lagoa Seca,2003,1,2508307,Lagoa Seca
250830, Lagoa Seca,2004,5,2508307,Lagoa Seca
250830, Lagoa Seca,2005,3,2508307,Lagoa Seca
250830, Lagoa Seca,2006,0,2508307,Lagoa Seca
250890, Mamanguape,2001,0,2508901,Mamanguape
250890, Mamanguape,2002,1,2508901,Mamanguape
250890, Mamanguape,2003,0,2508901,Mamanguape
250890, Mamanguape,2004,0,2508901,Mamanguape
250890, Mamanguape,2005,1,2508901,Mamanguape
250890, Mamanguape,2006,0,2508901,Mamanguape
250900, ManaÌra,2001,3,2509008,Mana√≠ra
250900, ManaÌra,2002,1,2509008,Mana√≠ra
250900, ManaÌra,2003,3,2509008,Mana√≠ra
250900, ManaÌra,2004,0,2509008,Mana√≠ra
250900, ManaÌra,2005,0,2509008,Mana√≠ra
250900, ManaÌra,2006,0,2509008,Mana√≠ra
250905, MarcaÁ„o,2001,0,2509057,Marca√ß√£o
250905, MarcaÁ„o,2002,1,2509057,Marca√ß√£o
250905, MarcaÁ„o,2003,0,2509057,Marca√ß√£o
250905, MarcaÁ„o,2004,0,2509057,Marca√ß√£o
250905, MarcaÁ„o,2005,0,2509057,Marca√ß√£o
250905, MarcaÁ„o,2006,0,2509057,Marca√ß√£o
250910, Mari,2001,1,2509107,Mari
250910, Mari,2002,0,2509107,Mari
250910, Mari,2003,0,2509107,Mari
250910, Mari,2004,0,2509107,Mari
250910, Mari,2005,0,2509107,Mari
250910, Mari,2006,0,2509107,Mari
250930, Mataraca,2001,0,2509305,Mataraca
250930, Mataraca,2002,0,2509305,Mataraca
250930, Mataraca,2003,2,2509305,Mataraca
250930, Mataraca,2004,0,2509305,Mataraca
250930, Mataraca,2005,0,2509305,Mataraca
250930, Mataraca,2006,0,2509305,Mataraca
250933, Matinhas,2001,5,2509339,Matinhas
250933, Matinhas,2002,5,2509339,Matinhas
250933, Matinhas,2003,1,2509339,Matinhas
250933, Matinhas,2004,5,2509339,Matinhas
250933, Matinhas,2005,0,2509339,Matinhas
250933, Matinhas,2006,1,2509339,Matinhas
250940, Mogeiro,2001,2,2509404,Mogeiro
250940, Mogeiro,2002,0,2509404,Mogeiro
250940, Mogeiro,2003,0,2509404,Mogeiro
250940, Mogeiro,2004,2,2509404,Mogeiro
250940, Mogeiro,2005,0,2509404,Mogeiro
250940, Mogeiro,2006,0,2509404,Mogeiro
250950, Montadas,2001,1,2509503,Montadas
250950, Montadas,2002,0,2509503,Montadas
250950, Montadas,2003,1,2509503,Montadas
250950, Montadas,2004,0,2509503,Montadas
250950, Montadas,2005,0,2509503,Montadas
250950, Montadas,2006,0,2509503,Montadas
250990, Natuba,2001,8,2509909,Natuba
250990, Natuba,2002,6,2509909,Natuba
250990, Natuba,2003,4,2509909,Natuba
250990, Natuba,2004,4,2509909,Natuba
250990, Natuba,2005,3,2509909,Natuba
250990, Natuba,2006,7,2509909,Natuba
251010, Nova Floresta,2001,0,2510105,Nova Floresta
251010, Nova Floresta,2002,1,2510105,Nova Floresta
251010, Nova Floresta,2003,0,2510105,Nova Floresta
251010, Nova Floresta,2004,0,2510105,Nova Floresta
251010, Nova Floresta,2005,0,2510105,Nova Floresta
251010, Nova Floresta,2006,0,2510105,Nova Floresta
251080, Patos,2001,0,2510808,Patos
251080, Patos,2002,0,2510808,Patos
251080, Patos,2003,0,2510808,Patos
251080, Patos,2004,0,2510808,Patos
251080, Patos,2005,0,2510808,Patos
251080, Patos,2006,1,2510808,Patos
251160, Pilıes,2001,1,2511608,Pil√µes
251160, Pilıes,2002,5,2511608,Pil√µes
251160, Pilıes,2003,3,2511608,Pil√µes
251160, Pilıes,2004,6,2511608,Pil√µes
251160, Pilıes,2005,2,2511608,Pil√µes
251160, Pilıes,2006,0,2511608,Pil√µes
251170, Pilıezinhos,2001,3,2511707,Pil√µezinhos
251170, Pilıezinhos,2002,1,2511707,Pil√µezinhos
251170, Pilıezinhos,2003,2,2511707,Pil√µezinhos
251170, Pilıezinhos,2004,1,2511707,Pil√µezinhos
251170, Pilıezinhos,2005,3,2511707,Pil√µezinhos
251170, Pilıezinhos,2006,1,2511707,Pil√µezinhos
251180, Pirpirituba,2001,0,2511806,Pirpirituba
251180, Pirpirituba,2002,1,2511806,Pirpirituba
251180, Pirpirituba,2003,5,2511806,Pirpirituba
251180, Pirpirituba,2004,1,2511806,Pirpirituba
251180, Pirpirituba,2005,2,2511806,Pirpirituba
251180, Pirpirituba,2006,1,2511806,Pirpirituba
251200, Pocinhos,2001,1,2512002,Pocinhos
251200, Pocinhos,2002,0,2512002,Pocinhos
251200, Pocinhos,2003,0,2512002,Pocinhos
251200, Pocinhos,2004,0,2512002,Pocinhos
251200, Pocinhos,2005,0,2512002,Pocinhos
251200, Pocinhos,2006,0,2512002,Pocinhos
251203, PoÁo Dantas,2001,0,2512036,Po√ßo Dantas
251203, PoÁo Dantas,2002,0,2512036,Po√ßo Dantas
251203, PoÁo Dantas,2003,1,2512036,Po√ßo Dantas
251203, PoÁo Dantas,2004,0,2512036,Po√ßo Dantas
251203, PoÁo Dantas,2005,0,2512036,Po√ßo Dantas
251203, PoÁo Dantas,2006,0,2512036,Po√ßo Dantas
